Date,Energy Source,Renewable Generation
2020-06-11,Photovoltaic,75.126
2020-06-11,Wind,62.799
2020-06-12,Biomass,43.801
2020-06-12,Geothermal,14.549999999999999
2020-06-12,Hydro,211.153
2020-06-12,Photovoltaic,103.28999999999999
2020-06-12,Wind,21.561
2020-06-13,Biomass,43.667
2020-06-13,Geothermal,14.75
2020-06-13,Hydro,191.939
2020-06-13,Photovoltaic,87.749
2020-06-13,Wind,46.932
2020-06-14,Biomass,37.631
2020-06-14,Geothermal,14.879999999999999
2020-06-14,Hydro,178.275
2020-06-14,Photovoltaic,96.029
2020-06-14,Wind,68.102
2020-06-15,Biomass,49.794000000000004
2020-06-15,Geothermal,14.8
2020-06-15,Hydro,216.218
2020-06-15,Photovoltaic,81.527
2020-06-15,Wind,67.594
2020-06-16,Biomass,59.473
2020-06-16,Geothermal,14.12
2020-06-16,Hydro,214.197
2020-06-16,Photovoltaic,86.166
2020-06-16,Wind,44.057
2020-06-17,Biomass,59.402
2020-06-17,Geothermal,14.77
2020-06-17,Hydro,214.931
2020-06-17,Photovoltaic,84.148
2020-06-17,Wind,70.504
2020-06-18,Biomass,53.842
2020-06-18,Geothermal,15.0
2020-06-18,Hydro,205.284
2020-06-18,Photovoltaic,102.257
2020-06-18,Wind,69.623
2020-06-19,Biomass,50.254
2020-06-19,Geothermal,14.9
2020-06-19,Hydro,195.307
2020-06-19,Photovoltaic,86.463
2020-06-19,Wind,30.073999999999998
2020-06-20,Biomass,35.586
2020-06-20,Geothermal,14.95
2020-06-20,Hydro,173.129
2020-06-20,Photovoltaic,109.743
2020-06-20,Wind,64.584
2020-06-21,Biomass,36.156
2020-06-21,Geothermal,14.879999999999999
2020-06-21,Hydro,165.194
2020-06-21,Photovoltaic,100.808
2020-06-21,Wind,67.482
2020-06-22,Biomass,45.441
2020-06-22,Geothermal,14.65
2020-06-22,Hydro,192.761
2020-06-22,Photovoltaic,94.596
2020-06-22,Wind,100.593
2020-06-23,Biomass,54.825
2020-06-23,Geothermal,14.629999999999999
2020-06-23,Hydro,198.126
2020-06-23,Photovoltaic,101.867
2020-06-23,Wind,94.387
2020-06-24,Biomass,58.62
2020-06-24,Geothermal,14.87
2020-06-24,Hydro,205.441
2020-06-24,Photovoltaic,106.836
2020-06-24,Wind,29.985
2020-06-25,Biomass,56.799
2020-06-25,Geothermal,14.93
2020-06-25,Hydro,200.642
2020-06-25,Photovoltaic,100.276
2020-06-25,Wind,9.104
2020-06-26,Biomass,53.702
2020-06-26,Geothermal,14.879999999999999
2020-06-26,Hydro,180.213
2020-06-26,Photovoltaic,104.339
2020-06-26,Wind,13.916
2020-06-27,Biomass,46.447
2020-06-27,Geothermal,14.94
2020-06-27,Hydro,155.34
2020-06-27,Photovoltaic,102.974
2020-06-27,Wind,11.048
2020-06-28,Biomass,40.841
2020-06-28,Geothermal,14.81
2020-06-28,Hydro,152.749
2020-06-28,Photovoltaic,107.459
2020-06-28,Wind,6.528
2020-06-29,Biomass,57.435
2020-06-29,Geothermal,14.82
2020-06-29,Hydro,179.782
2020-06-29,Photovoltaic,104.28699999999999
2020-06-29,Wind,35.61
2020-06-30,Biomass,56.756
2020-06-30,Geothermal,14.7
2020-06-30,Hydro,196.032
2020-06-30,Photovoltaic,97.959
2020-06-30,Wind,33.383
2020-07-01,Biomass,49.53
2020-07-01,Geothermal,14.25
2020-07-01,Hydro,174.806
2020-07-01,Photovoltaic,94.661
2020-07-01,Wind,26.269
2020-07-02,Biomass,53.386
2020-07-02,Geothermal,14.559999999999999
2020-07-02,Hydro,188.768
2020-07-02,Photovoltaic,96.339
2020-07-02,Wind,17.468
2020-07-03,Biomass,50.211
2020-07-03,Geothermal,14.69
2020-07-03,Hydro,177.052
2020-07-03,Photovoltaic,92.045
2020-07-03,Wind,31.605999999999998
2020-07-04,Biomass,38.388
2020-07-04,Geothermal,14.93
2020-07-04,Hydro,152.352
2020-07-04,Photovoltaic,93.726
2020-07-04,Wind,53.282000000000004
2020-07-05,Biomass,33.009
2020-07-05,Geothermal,15.02
2020-07-05,Hydro,139.519
2020-07-05,Photovoltaic,103.964
2020-07-05,Wind,90.499
2020-07-06,Biomass,47.95
2020-07-06,Geothermal,14.97
2020-07-06,Hydro,171.111
2020-07-06,Photovoltaic,101.749
2020-07-06,Wind,57.019
2020-07-07,Biomass,49.058
2020-07-07,Geothermal,15.0
2020-07-07,Hydro,182.90800000000002
2020-07-07,Photovoltaic,104.592
2020-07-07,Wind,67.655
2020-07-08,Biomass,50.302
2020-07-08,Geothermal,15.120000000000001
2020-07-08,Hydro,192.193
2020-07-08,Photovoltaic,108.15899999999999
2020-07-08,Wind,35.125
2020-07-09,Biomass,56.617
2020-07-09,Geothermal,14.209999999999999
2020-07-09,Hydro,190.162
2020-07-09,Photovoltaic,106.459
2020-07-09,Wind,9.371
2020-07-10,Biomass,53.967
2020-07-10,Geothermal,14.76
2020-07-10,Hydro,170.559
2020-07-10,Photovoltaic,103.60300000000001
2020-07-10,Wind,6.897
2020-07-11,Biomass,44.772999999999996
2020-07-11,Geothermal,14.84
2020-07-11,Hydro,135.12
2020-07-11,Photovoltaic,93.14999999999999
2020-07-11,Wind,23.061
2020-07-12,Biomass,35.51
2020-07-12,Geothermal,14.37
2020-07-12,Hydro,118.055
2020-07-12,Photovoltaic,107.322
2020-07-12,Wind,68.084
2020-07-13,Biomass,44.522
2020-07-13,Geothermal,14.78
2020-07-13,Hydro,149.829
2020-07-13,Photovoltaic,103.193
2020-07-13,Wind,69.948
2020-07-14,Biomass,50.367
2020-07-14,Geothermal,14.92
2020-07-14,Hydro,165.686
2020-07-14,Photovoltaic,96.67399999999999
2020-07-14,Wind,23.862
2020-07-15,Biomass,53.511
2020-07-15,Geothermal,14.94
2020-07-15,Hydro,179.781
2020-07-15,Photovoltaic,90.583
2020-07-15,Wind,16.886
2020-07-16,Biomass,53.673
2020-07-16,Geothermal,14.709999999999999
2020-07-16,Hydro,180.873
2020-07-16,Photovoltaic,95.986
2020-07-16,Wind,25.565
2020-07-17,Biomass,53.149
2020-07-17,Geothermal,14.8
2020-07-17,Hydro,155.823
2020-07-17,Photovoltaic,82.175
2020-07-17,Wind,25.867
2020-07-18,Biomass,44.152
2020-07-18,Geothermal,15.530000000000001
2020-07-18,Hydro,107.821
2020-07-18,Photovoltaic,99.758
2020-07-18,Wind,36.974
2020-07-19,Biomass,39.282
2020-07-19,Geothermal,15.49
2020-07-19,Hydro,106.494
2020-07-19,Photovoltaic,102.369
2020-07-19,Wind,26.793
2020-07-20,Biomass,49.742000000000004
2020-07-20,Geothermal,15.23
2020-07-20,Hydro,140.531
2020-07-20,Photovoltaic,103.925
2020-07-20,Wind,16.667
2020-07-21,Biomass,52.058
2020-07-21,Geothermal,15.17
2020-07-21,Hydro,154.459
2020-07-21,Photovoltaic,103.225
2020-07-21,Wind,22.795
2020-07-22,Biomass,51.272
2020-07-22,Geothermal,15.22
2020-07-22,Hydro,163.272
2020-07-22,Photovoltaic,99.747
2020-07-22,Wind,21.141
2020-07-23,Biomass,50.292
2020-07-23,Geothermal,15.09
2020-07-23,Hydro,155.627
2020-07-23,Photovoltaic,103.078
2020-07-23,Wind,21.428
2020-07-24,Biomass,49.118
2020-07-24,Geothermal,15.290000000000001
2020-07-24,Hydro,137.883
2020-07-24,Photovoltaic,80.431
2020-07-24,Wind,44.424
2020-07-25,Biomass,43.722
2020-07-25,Geothermal,15.48
2020-07-25,Hydro,112.875
2020-07-25,Photovoltaic,103.122
2020-07-25,Wind,45.974
2020-07-26,Biomass,36.466
2020-07-26,Geothermal,15.450000000000001
2020-07-26,Hydro,104.484
2020-07-26,Photovoltaic,102.317
2020-07-26,Wind,32.636
2020-07-27,Biomass,50.565
2020-07-27,Geothermal,15.23
2020-07-27,Hydro,145.653
2020-07-27,Photovoltaic,102.565
2020-07-27,Wind,19.147
2020-07-28,Biomass,50.816
2020-07-28,Geothermal,14.93
2020-07-28,Hydro,157.784
2020-07-28,Photovoltaic,101.428
2020-07-28,Wind,11.649
2020-07-29,Biomass,53.120000000000005
2020-07-29,Geothermal,14.77
2020-07-29,Hydro,154.711
2020-07-29,Photovoltaic,100.008
2020-07-29,Wind,8.068
2020-07-30,Biomass,54.39
2020-07-30,Geothermal,14.18
2020-07-30,Hydro,154.804
2020-07-30,Photovoltaic,97.661
2020-07-30,Wind,8.111
2020-07-31,Biomass,55.354
2020-07-31,Geothermal,14.68
2020-07-31,Hydro,176.273
2020-07-31,Photovoltaic,97.253
2020-07-31,Wind,15.75
2020-08-01,Biomass,49.239
2020-08-01,Geothermal,14.57
2020-08-01,Hydro,121.915
2020-08-01,Photovoltaic,98.625
2020-08-01,Wind,37.711
2020-08-02,Biomass,44.607
2020-08-02,Geothermal,14.79
2020-08-02,Hydro,110.108
2020-08-02,Photovoltaic,93.518
2020-08-02,Wind,25.756
2020-08-03,Biomass,51.275999999999996
2020-08-03,Geothermal,14.43
2020-08-03,Hydro,158.25
2020-08-03,Photovoltaic,60.89
2020-08-03,Wind,60.131
2020-08-04,Biomass,48.635
2020-08-04,Geothermal,15.1
2020-08-04,Hydro,157.572
2020-08-04,Photovoltaic,72.328
2020-08-04,Wind,79.041
2020-08-05,Biomass,46.554
2020-08-05,Geothermal,15.120000000000001
2020-08-05,Hydro,152.131
2020-08-05,Photovoltaic,88.785
2020-08-05,Wind,41.552
2020-08-06,Biomass,47.823
2020-08-06,Geothermal,15.04
2020-08-06,Hydro,149.921
2020-08-06,Photovoltaic,87.562
2020-08-06,Wind,61.071
2020-08-07,Biomass,49.457
2020-08-07,Geothermal,14.93
2020-08-07,Hydro,153.847
2020-08-07,Photovoltaic,91.556
2020-08-07,Wind,70.995
2020-08-08,Biomass,42.055
2020-08-08,Geothermal,15.23
2020-08-08,Hydro,122.975
2020-08-08,Photovoltaic,94.396
2020-08-08,Wind,66.525
2020-08-09,Biomass,38.855
2020-08-09,Geothermal,15.280000000000001
2020-08-09,Hydro,123.062
2020-08-09,Photovoltaic,98.997
2020-08-09,Wind,60.018
2020-08-10,Biomass,46.593
2020-08-10,Geothermal,15.18
2020-08-10,Hydro,160.143
2020-08-10,Photovoltaic,96.633
2020-08-10,Wind,20.986
2020-08-11,Biomass,45.697
2020-08-11,Geothermal,14.96
2020-08-11,Hydro,154.741
2020-08-11,Photovoltaic,96.484
2020-08-11,Wind,7.135
2020-08-12,Biomass,45.271
2020-08-12,Geothermal,15.25
2020-08-12,Hydro,151.746
2020-08-12,Photovoltaic,96.643
2020-08-12,Wind,10.403
2020-08-13,Biomass,46.778
2020-08-13,Geothermal,15.290000000000001
2020-08-13,Hydro,152.756
2020-08-13,Photovoltaic,92.503
2020-08-13,Wind,14.921
2020-08-14,Biomass,51.528
2020-08-14,Geothermal,15.13
2020-08-14,Hydro,145.591
2020-08-14,Photovoltaic,90.244
2020-08-14,Wind,48.797
2020-08-15,Biomass,46.518
2020-08-15,Geothermal,15.22
2020-08-15,Hydro,119.471
2020-08-15,Photovoltaic,96.629
2020-08-15,Wind,37.302
2020-08-16,Biomass,45.003
2020-08-16,Geothermal,15.27
2020-08-16,Hydro,113.033
2020-08-16,Photovoltaic,91.82900000000001
2020-08-16,Wind,15.451
2020-08-17,Biomass,49.378
2020-08-17,Geothermal,15.2
2020-08-17,Hydro,150.224
2020-08-17,Photovoltaic,82.854
2020-08-17,Wind,32.839
2020-08-18,Biomass,49.281
2020-08-18,Geothermal,15.25
2020-08-18,Hydro,133.932
2020-08-18,Photovoltaic,80.85
2020-08-18,Wind,52.961
2020-08-19,Biomass,51.192
2020-08-19,Geothermal,15.280000000000001
2020-08-19,Hydro,120.861
2020-08-19,Photovoltaic,93.352
2020-08-19,Wind,25.528
2020-08-20,Biomass,51.596000000000004
2020-08-20,Geothermal,14.92
2020-08-20,Hydro,120.352
2020-08-20,Photovoltaic,99.333
2020-08-20,Wind,12.78
2020-08-21,Biomass,49.953
2020-08-21,Geothermal,15.47
2020-08-21,Hydro,120.883
2020-08-21,Photovoltaic,96.57
2020-08-21,Wind,10.78
2020-08-22,Biomass,45.737
2020-08-22,Geothermal,15.33
2020-08-22,Hydro,110.721
2020-08-22,Photovoltaic,96.246
2020-08-22,Wind,18.299
2020-08-23,Biomass,42.407
2020-08-23,Geothermal,15.43
2020-08-23,Hydro,95.779
2020-08-23,Photovoltaic,89.946
2020-08-23,Wind,35.269
2020-08-24,Biomass,53.33
2020-08-24,Geothermal,15.450000000000001
2020-08-24,Hydro,151.469
2020-08-24,Photovoltaic,86.97500000000001
2020-08-24,Wind,32.675000000000004
2020-08-25,Biomass,55.104
2020-08-25,Geothermal,15.25
2020-08-25,Hydro,128.525
2020-08-25,Photovoltaic,94.116
2020-08-25,Wind,45.682
2020-08-26,Biomass,55.401
2020-08-26,Geothermal,15.440000000000001
2020-08-26,Hydro,138.55
2020-08-26,Photovoltaic,91.651
2020-08-26,Wind,32.183
2020-08-27,Biomass,58.316
2020-08-27,Geothermal,15.13
2020-08-27,Hydro,158.003
2020-08-27,Photovoltaic,86.499
2020-08-27,Wind,38.247
2020-08-28,Biomass,55.361000000000004
2020-08-28,Geothermal,15.440000000000001
2020-08-28,Hydro,124.59299999999999
2020-08-28,Photovoltaic,85.362
2020-08-28,Wind,29.035
2020-08-29,Biomass,45.725
2020-08-29,Geothermal,15.280000000000001
2020-08-29,Hydro,128.165
2020-08-29,Photovoltaic,72.15599999999999
2020-08-29,Wind,62.028
2020-08-30,Biomass,41.307
2020-08-30,Geothermal,15.39
2020-08-30,Hydro,144.505
2020-08-30,Photovoltaic,69.964
2020-08-30,Wind,64.822
2020-08-31,Biomass,53.013
2020-08-31,Geothermal,15.66
2020-08-31,Hydro,177.097
2020-08-31,Photovoltaic,46.424
2020-08-31,Wind,55.81
2020-09-01,Biomass,51.946
2020-09-01,Geothermal,15.68
2020-09-01,Hydro,166.21
2020-09-01,Photovoltaic,95.11200000000001
2020-09-01,Wind,48.513
2020-09-02,Biomass,53.623
2020-09-02,Geothermal,15.540000000000001
2020-09-02,Hydro,179.51500000000001
2020-09-02,Photovoltaic,70.336
2020-09-02,Wind,9.047
2020-09-03,Biomass,48.76
2020-09-03,Geothermal,15.23
2020-09-03,Hydro,170.424
2020-09-03,Photovoltaic,86.632
2020-09-03,Wind,17.471
2020-09-04,Biomass,47.876
2020-09-04,Geothermal,15.35
2020-09-04,Hydro,158.327
2020-09-04,Photovoltaic,93.71000000000001
2020-09-04,Wind,51.864
2020-09-05,Biomass,37.804
2020-09-05,Geothermal,15.540000000000001
2020-09-05,Hydro,140.932
2020-09-05,Photovoltaic,94.897
2020-09-05,Wind,20.764
2020-09-06,Biomass,37.992
2020-09-06,Geothermal,15.51
2020-09-06,Hydro,139.404
2020-09-06,Photovoltaic,86.723
2020-09-06,Wind,19.285
2020-09-07,Biomass,49.038
2020-09-07,Geothermal,15.440000000000001
2020-09-07,Hydro,162.03
2020-09-07,Photovoltaic,73.693
2020-09-07,Wind,19.232
2020-09-08,Biomass,47.983
2020-09-08,Geothermal,15.43
2020-09-08,Hydro,142.254
2020-09-08,Photovoltaic,84.259
2020-09-08,Wind,47.951
2020-09-09,Biomass,49.387
2020-09-09,Geothermal,15.35
2020-09-09,Hydro,156.947
2020-09-09,Photovoltaic,89.144
2020-09-09,Wind,24.422
2020-09-10,Biomass,50.222
2020-09-10,Geothermal,15.15
2020-09-10,Hydro,153.48
2020-09-10,Photovoltaic,75.53999999999999
2020-09-10,Wind,17.247
2020-09-11,Biomass,48.285
2020-09-11,Geothermal,15.18
2020-09-11,Hydro,159.269
2020-09-11,Photovoltaic,67.675
2020-09-11,Wind,27.343
2020-09-12,Biomass,42.219
2020-09-12,Geothermal,15.280000000000001
2020-09-12,Hydro,112.745
2020-09-12,Photovoltaic,84.949
2020-09-12,Wind,30.454
2020-09-13,Biomass,37.627
2020-09-13,Geothermal,15.36
2020-09-13,Hydro,108.71
2020-09-13,Photovoltaic,82.615
2020-09-13,Wind,59.91
2020-09-14,Biomass,48.429
2020-09-14,Geothermal,14.52
2020-09-14,Hydro,151.828
2020-09-14,Photovoltaic,77.893
2020-09-14,Wind,46.692
2020-09-15,Biomass,56.127
2020-09-15,Geothermal,14.36
2020-09-15,Hydro,149.929
2020-09-15,Photovoltaic,79.661
2020-09-15,Wind,27.384
2020-09-16,Biomass,55.122
2020-09-16,Geothermal,14.43
2020-09-16,Hydro,136.377
2020-09-16,Photovoltaic,77.053
2020-09-16,Wind,29.118000000000002
2020-09-17,Biomass,51.773
2020-09-17,Geothermal,14.37
2020-09-17,Hydro,131.365
2020-09-17,Photovoltaic,72.06400000000001
2020-09-17,Wind,69.186
2020-09-18,Biomass,51.606
2020-09-18,Geothermal,14.33
2020-09-18,Hydro,113.038
2020-09-18,Photovoltaic,79.342
2020-09-18,Wind,88.396
2020-09-19,Biomass,45.629
2020-09-19,Geothermal,14.75
2020-09-19,Hydro,92.682
2020-09-19,Photovoltaic,71.402
2020-09-19,Wind,29.999
2020-09-20,Biomass,40.034
2020-09-20,Geothermal,14.7
2020-09-20,Hydro,82.322
2020-09-20,Photovoltaic,65.44
2020-09-20,Wind,12.115
2020-09-21,Biomass,52.891
2020-09-21,Geothermal,14.719999999999999
2020-09-21,Hydro,138.985
2020-09-21,Photovoltaic,64.04
2020-09-21,Wind,14.301
2020-09-22,Biomass,56.304
2020-09-22,Geothermal,14.81
2020-09-22,Hydro,133.557
2020-09-22,Photovoltaic,49.61
2020-09-22,Wind,27.364
2020-09-23,Biomass,53.792
2020-09-23,Geothermal,14.82
2020-09-23,Hydro,124.178
2020-09-23,Photovoltaic,60.472
2020-09-23,Wind,61.614
2020-09-24,Biomass,53.775999999999996
2020-09-24,Geothermal,14.48
2020-09-24,Hydro,121.092
2020-09-24,Photovoltaic,64.9
2020-09-24,Wind,61.384
2020-09-25,Biomass,46.462
2020-09-25,Geothermal,15.4
2020-09-25,Hydro,129.954
2020-09-25,Photovoltaic,59.331
2020-09-25,Wind,129.284
2020-09-26,Biomass,35.857
2020-09-26,Geothermal,15.850000000000001
2020-09-26,Hydro,114.25
2020-09-26,Photovoltaic,69.115
2020-09-26,Wind,124.281
2020-09-27,Biomass,32.127
2020-09-27,Geothermal,15.930000000000001
2020-09-27,Hydro,103.932
2020-09-27,Photovoltaic,42.514
2020-09-27,Wind,96.427
2020-09-28,Biomass,47.248
2020-09-28,Geothermal,15.620000000000001
2020-09-28,Hydro,134.879
2020-09-28,Photovoltaic,59.081
2020-09-28,Wind,90.882
2020-09-29,Biomass,50.357
2020-09-29,Geothermal,15.27
2020-09-29,Hydro,133.89600000000002
2020-09-29,Photovoltaic,81.996
2020-09-29,Wind,40.223
2020-09-30,Biomass,49.481
2020-09-30,Geothermal,15.36
2020-09-30,Hydro,105.853
2020-09-30,Photovoltaic,76.508
2020-09-30,Wind,10.316
2020-10-01,Biomass,64.783
2020-10-01,Geothermal,15.13
2020-10-01,Hydro,109.532
2020-10-01,Photovoltaic,52.125
2020-10-01,Wind,25.477
2020-10-02,Biomass,56.712
2020-10-02,Geothermal,14.879999999999999
2020-10-02,Hydro,137.183
2020-10-02,Photovoltaic,40.95
2020-10-02,Wind,66.75
2020-10-03,Biomass,38.615
2020-10-03,Geothermal,15.34
2020-10-03,Hydro,152.522
2020-10-03,Photovoltaic,39.179
2020-10-03,Wind,112.708
2020-10-04,Biomass,34.353
2020-10-04,Geothermal,15.4
2020-10-04,Hydro,147.133
2020-10-04,Photovoltaic,64.384
2020-10-04,Wind,54.929
2020-10-05,Biomass,48.781
2020-10-05,Geothermal,15.36
2020-10-05,Hydro,171.651
2020-10-05,Photovoltaic,52.459
2020-10-05,Wind,54.79
2020-10-06,Biomass,47.308
2020-10-06,Geothermal,15.35
2020-10-06,Hydro,174.50900000000001
2020-10-06,Photovoltaic,61.484
2020-10-06,Wind,52.791
2020-10-07,Biomass,54.777
2020-10-07,Geothermal,15.35
2020-10-07,Hydro,168.474
2020-10-07,Photovoltaic,48.974
2020-10-07,Wind,91.201
2020-10-08,Biomass,49.786
2020-10-08,Geothermal,15.36
2020-10-08,Hydro,161.713
2020-10-08,Photovoltaic,78.905
2020-10-08,Wind,90.483
2020-10-09,Biomass,52.942
2020-10-09,Geothermal,15.3
2020-10-09,Hydro,180.091
2020-10-09,Photovoltaic,68.30499999999999
2020-10-09,Wind,32.879
2020-10-10,Biomass,45.106
2020-10-10,Geothermal,15.36
2020-10-10,Hydro,134.001
2020-10-10,Photovoltaic,70.208
2020-10-10,Wind,21.265
2020-10-11,Biomass,41.281
2020-10-11,Geothermal,15.17
2020-10-11,Hydro,141.816
2020-10-11,Photovoltaic,35.479
2020-10-11,Wind,62.608000000000004
2020-10-12,Biomass,54.435
2020-10-12,Geothermal,15.42
2020-10-12,Hydro,167.899
2020-10-12,Photovoltaic,40.196
2020-10-12,Wind,59.853
2020-10-13,Biomass,52.361
2020-10-13,Geothermal,15.35
2020-10-13,Hydro,153.672
2020-10-13,Photovoltaic,69.752
2020-10-13,Wind,61.291
2020-10-14,Biomass,49.195
2020-10-14,Geothermal,15.34
2020-10-14,Hydro,151.585
2020-10-14,Photovoltaic,49.277
2020-10-14,Wind,78.577
2020-10-15,Biomass,52.735
2020-10-15,Geothermal,15.16
2020-10-15,Hydro,149.819
2020-10-15,Photovoltaic,29.035
2020-10-15,Wind,116.898
2020-10-16,Biomass,50.704
2020-10-16,Geothermal,15.36
2020-10-16,Hydro,163.847
2020-10-16,Photovoltaic,53.650999999999996
2020-10-16,Wind,70.002
2020-10-17,Biomass,42.123
2020-10-17,Geothermal,15.46
2020-10-17,Hydro,145.81
2020-10-17,Photovoltaic,66.728
2020-10-17,Wind,24.101
2020-10-18,Biomass,38.985
2020-10-18,Geothermal,15.600000000000001
2020-10-18,Hydro,134.176
2020-10-18,Photovoltaic,59.683
2020-10-18,Wind,10.597
2020-10-19,Biomass,53.214
2020-10-19,Geothermal,15.600000000000001
2020-10-19,Hydro,147.355
2020-10-19,Photovoltaic,62.033
2020-10-19,Wind,9.442
2020-10-20,Biomass,56.357
2020-10-20,Geothermal,15.58
2020-10-20,Hydro,129.87800000000001
2020-10-20,Photovoltaic,57.374
2020-10-20,Wind,8.773
2020-10-21,Biomass,56.78
2020-10-21,Geothermal,15.52
2020-10-21,Hydro,125.854
2020-10-21,Photovoltaic,59.112
2020-10-21,Wind,19.064
2020-10-22,Biomass,58.412
2020-10-22,Geothermal,15.290000000000001
2020-10-22,Hydro,142.953
2020-10-22,Photovoltaic,52.393
2020-10-22,Wind,16.004
2020-10-23,Biomass,57.269
2020-10-23,Geothermal,15.600000000000001
2020-10-23,Hydro,138.18099999999998
2020-10-23,Photovoltaic,32.501
2020-10-23,Wind,21.261
2020-10-24,Biomass,41.173
2020-10-24,Geothermal,15.600000000000001
2020-10-24,Hydro,128.336
2020-10-24,Photovoltaic,27.811
2020-10-24,Wind,71.277
2020-10-25,Biomass,36.332
2020-10-25,Geothermal,14.950000000000001
2020-10-25,Hydro,114.349
2020-10-25,Photovoltaic,50.377
2020-10-25,Wind,51.497
2020-10-26,Biomass,46.131
2020-10-26,Geothermal,15.1
2020-10-26,Hydro,149.957
2020-10-26,Photovoltaic,39.662
2020-10-26,Wind,78.781
2020-10-27,Biomass,49.124
2020-10-27,Geothermal,15.55
2020-10-27,Hydro,151.722
2020-10-27,Photovoltaic,45.009
2020-10-27,Wind,60.315
2020-10-28,Biomass,46.282000000000004
2020-10-28,Geothermal,15.1
2020-10-28,Hydro,151.531
2020-10-28,Photovoltaic,54.599
2020-10-28,Wind,91.152
2020-10-29,Biomass,50.138999999999996
2020-10-29,Geothermal,15.36
2020-10-29,Hydro,145.98
2020-10-29,Photovoltaic,52.919999999999995
2020-10-29,Wind,53.25
2020-10-30,Biomass,52.12
2020-10-30,Geothermal,15.25
2020-10-30,Hydro,149.527
2020-10-30,Photovoltaic,51.776
2020-10-30,Wind,18.549
2020-10-31,Biomass,41.469
2020-10-31,Geothermal,15.26
2020-10-31,Hydro,129.623
2020-10-31,Photovoltaic,48.819
2020-10-31,Wind,14.593
2020-11-01,Biomass,35.429
2020-11-01,Geothermal,15.25
2020-11-01,Hydro,115.539
2020-11-01,Photovoltaic,45.485
2020-11-01,Wind,25.71
2020-11-02,Biomass,45.665
2020-11-02,Geothermal,15.34
2020-11-02,Hydro,148.651
2020-11-02,Photovoltaic,39.178
2020-11-02,Wind,13.222999999999999
2020-11-03,Biomass,50.319
2020-11-03,Geothermal,15.120000000000001
2020-11-03,Hydro,139.349
2020-11-03,Photovoltaic,36.961999999999996
2020-11-03,Wind,7.898
2020-11-04,Biomass,51.15
2020-11-04,Geothermal,15.120000000000001
2020-11-04,Hydro,139.457
2020-11-04,Photovoltaic,34.684
2020-11-04,Wind,6.871
2020-11-05,Biomass,45.97
2020-11-05,Geothermal,15.3
2020-11-05,Hydro,135.17
2020-11-05,Photovoltaic,38.684
2020-11-05,Wind,29.16
2020-11-06,Biomass,44.43
2020-11-06,Geothermal,15.34
2020-11-06,Hydro,146.463
2020-11-06,Photovoltaic,55.238
2020-11-06,Wind,61.289
2020-11-07,Biomass,43.176
2020-11-07,Geothermal,15.24
2020-11-07,Hydro,114.279
2020-11-07,Photovoltaic,60.468
2020-11-07,Wind,28.759
2020-11-08,Biomass,38.505
2020-11-08,Geothermal,15.36
2020-11-08,Hydro,101.163
2020-11-08,Photovoltaic,54.878
2020-11-08,Wind,21.189
2020-11-09,Biomass,48.768
2020-11-09,Geothermal,15.32
2020-11-09,Hydro,131.001
2020-11-09,Photovoltaic,57.31
2020-11-09,Wind,24.845
2020-11-10,Biomass,51.150999999999996
2020-11-10,Geothermal,15.31
2020-11-10,Hydro,137.18
2020-11-10,Photovoltaic,48.64
2020-11-10,Wind,18.181
2020-11-11,Biomass,52.552
2020-11-11,Geothermal,15.21
2020-11-11,Hydro,131.503
2020-11-11,Photovoltaic,46.526
2020-11-11,Wind,6.221
2020-11-12,Biomass,52.729
2020-11-12,Geothermal,15.41
2020-11-12,Hydro,146.029
2020-11-12,Photovoltaic,35.246
2020-11-12,Wind,9.81
2020-11-13,Biomass,53.696
2020-11-13,Geothermal,15.52
2020-11-13,Hydro,131.71
2020-11-13,Photovoltaic,31.022
2020-11-13,Wind,5.495
2020-11-14,Biomass,46.779
2020-11-14,Geothermal,15.450000000000001
2020-11-14,Hydro,100.367
2020-11-14,Photovoltaic,27.256
2020-11-14,Wind,10.729000000000001
2020-11-15,Biomass,43.879
2020-11-15,Geothermal,15.36
2020-11-15,Hydro,83.351
2020-11-15,Photovoltaic,29.839
2020-11-15,Wind,16.182
2020-11-16,Biomass,56.18
2020-11-16,Geothermal,15.43
2020-11-16,Hydro,124.617
2020-11-16,Photovoltaic,21.44
2020-11-16,Wind,44.962
2020-11-17,Biomass,53.862
2020-11-17,Geothermal,15.600000000000001
2020-11-17,Hydro,123.365
